date,time,username,tweet,Food Delivery,Aspect,Sentiment
2020-08-20,12:48:31,luffymtn,"ใช่มั้ยนะ ใช่เย็นตาโฟมั้ยนะ 🍜
#Punอิสรภาพทางการกิน
#PunBNK48 #JennisBNK48 #grabfood #BNK48 #GrabFoodTH pic.twitter.com/TWTfgMSC3O",No,,
2020-08-20,12:46:47,littleme_sky,"กดสั่งลาบหมูไม่สั่งหนังหมูกับ #GrabFood เดี๋ยวนี้!!! 🥰😋
#PunBNK48
#punอิสรภาพทางการกิน https://twitter.com/punbnk48heart/status/1296312030148743168 …",No,,
2020-08-19,21:40:34,mago11123,#GrabFood #grab  เงียบ,No,,
2020-08-19,15:23:59,praew_hs,ก็คือจะกลับคอนโดในมอตอนเที่ยงครึ่ง แล้วรถมอไซค์แกร็บขับปาดหน้า ไถกันชน&ป้ายทะเบียนหลุดไพเรยจ้าา กล้องถ่ายไว้ได้นะ แต่ไม่เห็นทะเบียน มอหอออ ฝากให้แกร็บที่ขับ ขับระวังๆ กว่านี้ด้วยนะคะ!! แล้วชนแล้วก็ขับต่อไปเลย เค้าเรียกชนแล้วหนี #GrabFood  pic.twitter.com/11L1Xq3OoQ,Yes,Employee,Negative
2020-08-19,14:13:15,gracecheeva,"กินอะไรก็ได้ แต่จะกินมือเพื่อนไม่ได้น้าาาา
หิวงี้สั่งข้าวแกงกะหรี่ผ่าน Grab ดีกว่าาาาา
#Noeyอิสรภาพทางการกิน
#NoeyBNK48 #GrabFood  pic.twitter.com/XlUO5V3rXy",No,,
2020-08-19,13:42:44,baiyai1112,"ช็อคโกแลตของโปรด อยากกินต้องได้กิน
#Noeyอิสรภาพทางการกิน
#NoeyBNK48
#GrabFood  pic.twitter.com/OqaRVwMZhB",No,,
2020-08-19,13:41:41,jibtan_daisuki,"สุดยอดเลยพี่แกร๊ป ฝนตกหนักก็ยังมาส่ง น้องจิ๊บมีข้าวกินแน้ววววว🥰🥰🥰
#JibBNK48 #GrabFood #GrabTH pic.twitter.com/IY273L8yEN",Yes,Employee,Negative
2020-08-19,12:53:58,ladypinkksky,"เต็นนิดด แบ่งพิ่เนยกินด้วยรู้กก
กบจะโกรธแล้วน้าาา 🤣🤣
#Noeyอิสรภาพทางการกิน #NoeyBNK48 #JennisBNK8 #Grabfood",No,,
2020-08-19,10:42:54,krisjkj,เกลียดแกร๊บอะ มันหักรีวอร์ดไป2พันกว่าคะแนน พอกดเอาไว้ใช้ภายหลัง เอ้า ทำไมมันไม่กลับมาอะ คะแนนมันไม่กลับมาาาาาาาา 2พันกว่าคะแนนมันร้อยกว่าบาทเลยนะเว้ย คุณพี่เข้าใจคำว่า”ไว้ใช้ภายหลังไหม” กดแล้วคะแนนมันก็ต้องกลับมาสิ! เพราะจะเก็บไว้ใช้ภายหลังไง #Grab #grabfoodth #grabfood,Yes,System,Negative
2020-08-18,22:40:50,yok_chutharat42,"อร่อยมั้ย​ลูกกกก 🤭🤭🤭
#MusicBNK48
#Grab
#GrabFood  pic.twitter.com/x0Or9Pwot4",No,,
2020-08-18,15:08:55,nnxxsivk,"เครมไม่ได้นะคะ ไม่มีไรเดอร์มายืนยันออ​เดอร์​ห้ามทำนะคะ
โทรไปหาลค. ลค.บอกร้านกดยกเลิกออเดอร์​ ชั้นยังหาปุ่มปฏิเสธ​ไม่เจอชั้นจะไปยกเลิกทำไมวะ ชั้นงองง บักหำ
#grabfood  pic.twitter.com/NvGGg0RQTI",No,,
2020-08-18,12:18:07,pniark_,ก็คือกดแกรปสั่งข้าวมันปูบอนชอนแบบอยากกินมากไม่ไหวแล้วก็รอครึ่งชมแต่ไม่มีคนโทรมาว่าเออถึงแล้วนะเข้ามาดูอีกทีคือขึ้นว่าส่งอาหารแล้วแต่!!ชั้นยังไม่ได้ข้าวเลย!!! แล้วนี่ตัดเงินผ่านบัตร5555555โฉมหน้าคนเอาข้าวชั้นไปนะ อร่อยเลยดิ555555 #grabfoodth #grabfood #Grab @GrabTH pic.twitter.com/6YlNTmJdGr,Yes,Employee,Negative
2020-08-17,16:17:18,arnon13371,เวลาจอดระไฟแดงอย่าง สูบกับจัง โดยเฉพาะ พวก #Grabfood #foodpanda เจอบ่อยมากๆ คือสูบระหว่างขี่มอเตอร์ไซค์ด้วย แบบนี้ผิดกฎหมายด้วยไหมอ่ะ อยากรู้จริงๆ แล้วอีพวกขับรถยนต์แล้วเปิดกระจกสูบบุหรี่ แล้วขี้บุหรี่โดนหน้ามอเตอร์ไซค์คันหลังอ่ะ แล้วอีพวกปาก้นบุหรี่ลงถนนอีก สันดานเสีย,Yes,Employee,Negative
2020-08-16,19:55:15,chooseylover314,กดสั่ง #GrabFood คนขับยกเลิกเอง 1 หาคนขับไม่ได้ 4 เหี้ยไรเนี่ย,Yes,Employee,Negative
2020-08-16,13:30:05,_onlymeandwater,"Grab food เดี๋ยวนี้มี order dropping ด้วยเหรอ 
แบบรับหลายๆเจ้าเเล้วเเวะส่ง วันนี้สั่งน้ำ รอนานมาก คิดว่า operation model นี้ไม่ work นะ เลิกใช้ #GrabFood",Yes,Company,Negative
2020-08-16,12:21:47,vodka090543,โปรอะไรคะเนี้ยยยย #หวยรัฐบาล #GrabFood  pic.twitter.com/zdciJHG99G,Yes,Price,Negative
2020-08-16,11:28:43,lovecher99,"Morning~ ทำหน้าแบบนี้หิวใช่ป่ะ 
grabfood ช่วยได้นะ 

#CherprangBNK48
#GrabFood  pic.twitter.com/OLbXk3Lta4",No,,
2020-08-15,18:31:09,dopunn,กินเก่งๆนะค้าบบบ #grabfood #PunBNK48 #grabfoodxpun pic.twitter.com/xZPtOjy3h5,No,,
2020-08-14,19:18:32,taocynv,สงสัยว่าเวลาสั่ง #grabfood คนขับจะมาเก็บค่าที่จอดรถจากเราหรอ อันนี้ไม่เคยเจอ เนื่องจากปกติสั่งอาหารจากห้าง ก็ไม่เคยเจอนะ @GrabTH pic.twitter.com/ewYsFaxSPt,Yes,Employee,Neutral
2020-08-14,19:13:53,babibxb,แกร้บปรับราคาส่งใกล้ๆเป็น 20 แล้วหรอ งงมากจ้าอีสัส #GrabFoodTH #grabfood #grab,Yes,Price,Negative
2020-08-14,17:57:52,404notfoundnaka,#GrabFood คือมึงมาตัดเงินกู ทั้งๆที่ไม่มีคนขับได้ยังไงวะ ไอ้เหี้ย,Yes,System,Negative
2020-08-14,16:00:08,caretianj,ถ้ายกเลิกร่วมร้านอาหารกับ foodpanda มีเจ้าไหนน่าสนใจบ้างคะ ปัญหาของเราคือการบวก%ที่กำลังจะเพิ่มขึ้น ถูกซ่อนหน้าร้าน ยอดน้อยลงมากจากปกติที่ก็มีไม่มากอยู่แล้ว #foodpanda #grabfood #grab #lineman #lalamove,No,,
2020-08-14,10:41:54,ibgdrgng,นี่คือส่งที่สั่งมาในราคา 105 (ไม่รวมส่ง) ร้านอาหารใน #grabfood #อย่าหาทํา #อาหมวยก๋วยเตี๋ยวเรือ pic.twitter.com/whrVJBX10y,No,,
2020-08-13,22:30:54,seasandson,"รักนะคะคนดีของชั้น 😘  
หิวข้าวมาส่งหน่อย 🍝🥗🍲🥘🍛
#CherprangBNK48 #GrabFood  pic.twitter.com/SRoVMbMO2p",No,,
2020-08-13,20:53:06,polapolaapp,มึง คือกูงง หลายรอบมากที่โดนแคนเซิลเมนูแล้วไม่เห็นได้เงินคืน ตอนแรกๆไม่ค่อยเอะใจอ่ะ นึกว่าเออมันยังไม่ได้ตัดบัตร แต่พอไปเช็คในบันชีคือมันก็ตัดไปแล้ว แล้วไหนเงินคืน? ได้บ้างไม่ได้บ้าง งง #GrabFood,Yes,System,Negative
2020-08-13,10:44:19,pooh2807,เลยบอกไปว่าถ้ามีค่าที่จอดรถขอแคนเซิล ปรากฏคนขับไม่ยอมแคน ไปรับอาหารและถ่ายรูปมาขู่ว่าจะรับอาหารไหม สุดท้ายเราบอกว่า โอเค เดี๋ยวเอาค่าที่จอดรถให้ แต่คนขับไม่ยอมขับมาส่งอาหาร พอแคนเซิลกับGrab ก็ระงับบัญชีลูกค้าตอบแทนอีก ใครคิดจะใช้บริการ @GrabTH #Grab #GrabFood คิดดูดีๆจ้า  pic.twitter.com/VPwWYbFdbW,Yes,Employee,Negative
2020-08-12,19:21:35,ponipony2,สอบถามหน่อยค่ะ ใครเคยสั่งเค้กส่ง grab มันหกเละบ้างมั้ยคะ นี่สั่งมาน้องตีลังกามาเลยค่ะ หรือผิดที่เราที่สั่งของเป็นเค้กเอง #GrabTH #GrabFood,Yes,Employee,Neutral
2020-08-12,18:58:41,conanbtr,ฮือออ ความน้ำเปล่าที่หอหมด ความใจดีของพี่แกร็บนี้ ขอบคุณมากๆฮะ #GrabFood  pic.twitter.com/sB17F6QbSc,Yes,Employee,Positive
2020-08-12,17:01:18,justyingg,เซ็งเป็ด รอ #grabfood  pic.twitter.com/8GbTTUd01S,Yes,Employee,Negative
2020-08-12,14:29:54,belongyouuu,น่ารักทั้งคู่เลยกั้บ #OrnBNK48 #MusicBNK48 #GrabFood  https://twitter.com/GrabTH/status/1292672079809183744 …,No,,
2020-08-12,07:12:02,joze_phin3,มาส่องข้อเสนอที่ทาง Partner ต้องการจาก #GrabDriver #GrabFood #grabfoodth GRAB ประเทศไทยกัน https://board.postjung.com/1232440,No,,
2020-08-11,13:23:46,iamcat0623,แม่งสั่งอาหาร โทรบอกบอกยุไกล ให้กุกดยกเลิกออเดร อีดอกมันใช่หรอ มึงไม่รับก็กดเองสิ #grabfood,Yes,Employee,Negative
2020-08-10,23:44:12,man_srayut,"Coffee Break@bangson  ☕️☕️☕️☕️
ร้านอยุ่ระหว่างซอยกรุงเทพ-นนทบุรี 29 กับ 31 ริมถนนใหญ่ครับ 
13°49’24.5”N 100°31’57.3”E  https://goo.gl/maps/MSBMYohgkBoAorDH6 … 
สามารถสั่งผ่าน #foodpanda #Grabfood ได้แล้วครับ  pic.twitter.com/ZG5xqcBbae",No,,
