date,time,username,tweet,Food Delivery,Aspect,Sentiment
2020-05-19,02:31:48,snowgoround,"ขอรีวิวความประทับใจกับพนักงาน Lineman ในวันนี้ค่ะ สั่งอาหารไป 7 อย่าง พนักงานมาส่งให้ 5 อย่าง เราก็แบบถามว่าสั่งไป 7 อย่างนะคะ มีติดอยู่ที่รถที่ลืมหยิบลงมารึเปล่า เค้าก็แบบถามด้วยความสุภาพไม่มีน้ำเสียงหงุดหงิดอะไรเลยนะ ""ขาดอะไรครับพี่ เดี๋ยวผมขี่รถกลับไปรับให้ครับ"" #lineman",Yes,Employee,Positive
2020-05-17,11:23:51,domininominino,ซื้อออนไลน์จากโลตัส11อย่าง แต่ไม่ใส่ถุงมาให้อ่ะงง (เคยสั่งมีถุงตลอด) ถ้าจะเปลี่ยนมาลดถุงก็ไม่ว่า แต่ต้องบอกให้เตรียมเป๋ามาใส่อ่ะ หรือแจ้งในแอพแล้ว?  นี่อยู่คนเดียวพยายามโกยทั้งหมดขึ้นห้องรอบเดียวเพราะกลัวหาย ต้องแสกนเข้าคอนโด เปิดประตูห้องอีก เวทมากของเกือบตก #happyfest #lineman,No,,
2020-05-17,07:06:57,iamspicylemon,แอพเดลิเวอรี่อาหาร ควรมีการยืนยันตัวตนด้วยบัตรปชชได้แล้ว สงสารคนส่งอาหารละโดนหลอกอ่ะ ถ้าทำแบบนี้ก็สามารถจับตัวคนทำได้ง่ายด้วย แล้วระบบยกเลิกอ่ะถ้าไรเดอร์รับอาหารแล้วก็ไม่ควรมีปุ่มยกเลิก แล้วมึงก็ไม่ควรไปหลอกเขาโว๊ยยย #foodpanda #GrabFoodTH #LINEMAN,Yes,System,Neutral
2020-05-16,18:43:52,widpim_,สั่ง #LINEMAN ครั้งแรก ได้ส่วนลดค่าส่ง 80฿ แหนะ แฮปปี้มาก เพราะร้านคั่วไก่ชามเปล พระราม 8 คนรอคิวแน่นร้านตลอด ถ้าไปรอเองคงนาน แล้วนี่เหลือค่าส่งแค่ 29฿ เอง 😍😋 #อร่อยไปแดก #ตามหาของกิน pic.twitter.com/J8WkQMW8hN,Yes,Price,Positive
2020-05-16,13:58:28,peckmysunshine,สั่งอาหารใน #LINEMAN ไปเจ้านึง สั่งเป็นครั้งที่ 2 ทำออร์เดอร์มาผิดมันทั้ง 2 ครั้ง ในเมนูบอกอย่าง ส่งมาจริงเป็นอีกอย่าง นี่โทรไปหาเจ้าของร้านมาละ เค้าบอกจะส่งมาให้ใหม่ เราไม่ต้องจ่ายเงิน ถือเป็นการขอโทษ อ่ะ อีกครึ่งชม.ของจะมาส่ง รอดูซิว่าจะเป็นยังงัย,No,,
2020-05-16,12:43:44,ajummamarzii,#รีวิว อาหารที่สั่งผ่าน #LINEMAN เมื่อวานwfhก็ไม่รู้จะสั่งอะไรกิน ไถๆไปเจอร้านนี้ก็ว่าเอ้อ!!ดูจากรูปสิ ห่อหมกคือน่ากินอยู่นะ กะเพราไก่ชิ้นก็น่าโดน เลยกดสั่งแบบไม่คิดไรมาก คิดแค่ว่าอิ่มแน่อะ รอพุงกางได้เลย แต่ปรากฏของที่มา...(1)  pic.twitter.com/Ms5ewvrQHs,No,,
2020-05-16,12:12:30,aikewxnct,คือมีใครเคยใช้การฝากซื้อของแบบนี้มั้ยคะ คืออยากถามมาก ว่าทำยังไง คือแค่อยากฝากซื้อซิมอ่ะค่ะ5555555 #LINEMAN  pic.twitter.com/zvAQxgVKvQ,No,,
2020-05-16,08:07:04,daysbakery,"สามารถสั่งได้ที่ #Lineman #Grad Food #Foodpanda
#ตามลิ้งค์ด้านล่างนี้เลยค่ะ. 
 https://wongn.ai/3ozkx  🔰🔰🔰🔰🔰

หรือสอบถามเมนูได้ที่ Line  นี้ได้ค่ะ
💋สอบถามเพิ่มเติม/สั่งซื้อ💋
Line : @317tjylh
 https://lin.ee/bWNG7lF 
🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎊🎊🎊🎊🎊🎊 pic.twitter.com/PdE8lmBUNp",No,,
2020-05-15,13:48:56,krukgibb,คัพสลีฟน่ารักมากแงงของมันต้องมี นมมิ้นต์อร่อยมากงับชอบมากเลย @FandomCafe_ ที่สำคัญต้องขอบคุณพี่ #lineman ที่ขับมาส่งให้ครับไกลมากเอาจริง #BrightWin pic.twitter.com/7if4WW8z4y,No,,
2020-05-15,12:48:00,fourkosi,#lineman ตัดบัตรเครดิตได้(สักที) โดยแบ่งเป็นสองรายการคือให้ร้านอาหารเต็มๆ กับให้คนส่งอาหาร  pic.twitter.com/xnmvCifLNg,Yes,System,Neutral
2020-05-15,11:25:19,_akfisn,#lineman ล่ม ??????,Yes,System,Neutral
2020-05-15,06:20:03,wanwilaipra,"นึกถึงความอร่อยนึกถึง #ราชาขนมโตเกียวเพชร
#รับออกงานนอกสถานที่
#สนใจสั่ง ... #Lineman # Grab
รับประกัน อร่อย ถูกหลักอนามัย
.
.
.
สนใจเฟรนไชส์ ติดต่อได้เลยนะครับ @ เพชรโตเกียว สาขาตลาดครูหวี ถนนพระราม3  https://www.instagram.com/p/CAL71sPAOtb/?igshid=keoxt3js2kbg …",No,,
2020-05-15,00:25:53,giftzai,"อยากกิน after you มว้ากกกก เลยตัดสินใจลองสั่ง delivery ดู ก็ได้อยู่นะ แพ็คน้ำแข็งแห้งมาให้อย่างดี ตัวเกล็ดน้ำแข็งไม่ละลายเลย แต่พวกครีมก็จะเยิ้มๆ หน่อย

I 💛 Durian
#afteryou #afteryoudelivery #lineman ลด 20% อยู่นะ  pic.twitter.com/PE31QCLksP",No,,
2020-05-14,21:57:38,knsomething,ทาง @bonchonthailand ได้ส่งdmมาแล้ว ขอบคุณนะคะ 🙏🏻 #bonchonthailand #No1KoreanFriedChickeninThailand #1112Delivery #LINEMAN #Grab #foodpanda  https://twitter.com/KNsomething/status/1260852657356304384 … pic.twitter.com/hU1NeD4GVk,No,,
2020-05-14,15:45:51,bubblemilkteajj,ค่าส่งมันต่างกันเหลือเกิน ร้านเดียวกัน ระยะทางเท่ากัน #lineman #get #getfood pic.twitter.com/krQcqqOzOC,Yes,Price,Neutral
2020-05-14,13:45:46,giftzysecret,วันนี้ฝนตกนอนอยู่ห้องลองเสี่ยงดวงสั่งยำใน line man มึ๊งงง อยากจะกรี๊ดดังๆว่ารสเค้าจัดจ้านถึงใจสุดๆ ปลาร้านัวมาก ได้เยอะอีก ฮือออจะร้อง ฟินมาก ไข่แดงลูกใหญ่ เจอแล้วร้านที่ตามหาชื่อร้านแซ่บคูณสอง ตลาดไอยรา ราคาไม่แรงด้วยสมกับปริมาณ  #lineman  pic.twitter.com/K2079zv2Hb,No,,
2020-05-12,14:56:53,highshoppingtv,"📱แอดเลย ..  https://lin.ee/nbNAfte 
🔸สั่งซื้อสินค้าผ่านช่องทางไลน์ รับส่วนลดไปเลย 150 บาท 🔸
#คูปอง #ส่วนลด #ไลน์ #line #linetv #lineman #linefriends #coupon #ais #highshopping pic.twitter.com/X8SNFsfhz4",Yes,Price,Neutral
2020-05-12,13:34:03,budonsuk,"อยากกินชีสเค้กแบบญี่ปุ่น ร้านโปรดอยู่ที่เอ็มควอเทียร์ยังไม่กลับมาเปิด

หาใน Google เจอร้านนึงใน #lineman เลยกดสั่ง ทำไมไม่มีค่าอาหาร มีแต่ค่าส่ง 401 บาทจากนนท์โน่น

ยกเลิกดีกว่า เผื่อระบบไลน์แมนรวน แล้วเดี๋ยวร้านเค้าไม่ได้ตังค์ 

รอร้านที่เอ็มเปิดต่อไป  pic.twitter.com/N1QbDHB2T5",No,,
2020-05-12,10:46:03,meblesnack,ออกไปไหนไม่ได้ ก็ไม่อดแน่นอน เพราะเรามี ‘แอปพลิเคชัน ส่งอาหารถึงบ้าน!! #LineMan #Grabfood #Foodpanda #honestbee #GET #Mebleกาบา #GranolaBall #MebleSnack #Mebleเบิ้ลพลังสมอง  https://www.facebook.com/meblesnack/photos/a.571028316424912/1298938840300519/?type=3&theater … pic.twitter.com/NOsvwa6sq6,Yes,Company,Neutral
2020-05-11,23:11:40,yosso0809,หน้าห้าง​ พี่ๆ​ นั่งกับพื้นจับกลุ่มใกล้ชิดกันน้อยกว่า​ 30​ cm.​ เอาหน้ากากลง​ พ่นควันบุหรี่​ คุยเฮาฮาหัวเราะพ่นฝอย​ ใครช่วยเตือน​ พี่ๆ​ คนขับ​ #grab #foodpanda #lalamove #lineman ด้วยนะ​ พวกคุณรับส่งอาหารให้มวลชนนะ​ พี่ๆ​ อย่าประมาท​เป็นพาหะเสียเองครานี้ได้มีปิดรับส่งอาหารแน่,Yes,Employee,Negative
2020-05-11,19:46:42,alwaysbewithog,"พรุ่งนี้เตรียมตัวสั่ง Popcorn 🍿🍿มากินไปด้วยแล้วฟังเพลง”ความเงียบดังที่สุด”ของ #ออฟกัน รอไปก่อน...โรงหนังเปิดแล้วรีบไปดูมู่หลานแบบพี่ออฟกันน้า #เบบี๋ 💚สั่งได้เลย ที่ #grabfood #foodpanda และ #lineman เปิดรับ order ทุกวัน ตั้งแต่ 12.00 - 17.00 น. น้า
#MAJORxป่าปี๊ pic.twitter.com/bN4OQf6Hw8",Yes,Price,Neutral
2020-05-11,16:22:11,s4rng,นี่สั่งเดลิร้าน Katsuya สลัดชิตาเกะสเปนิสได้มาแต่สเปนนิส ชิตาเกะไม่มีสักดอก เวนนน โทรกลับไปหาไลน์แมนให้ไปถามร้านก้บอกติดต่อร้านไม่ได้แล้วก้วางสาย โอ้ย โมโห😠😡 #lineman  pic.twitter.com/rVilskRhG6,No,,
